"('Galaxy ID', '', '')","('Accuracy', 'th=1', 'Only spirals')","('Accuracy', 'th=1', 'All images')","('Accuracy', 'th=2', 'Only spirals')","('Accuracy', 'th=2', 'All images')","('Accuracy', 'th=3', 'Only spirals')","('Accuracy', 'th=3', 'All images')","('Accuracy', 'th=4', 'Only spirals')","('Accuracy', 'th=4', 'All images')","('Precision', 'th=1', 'Only spirals')","('Precision', 'th=1', 'All images')","('Precision', 'th=2', 'Only spirals')","('Precision', 'th=2', 'All images')","('Precision', 'th=3', 'Only spirals')","('Precision', 'th=3', 'All images')","('Precision', 'th=4', 'Only spirals')","('Precision', 'th=4', 'All images')","('Sensitivity', 'th=1', 'Only spirals')","('Sensitivity', 'th=1', 'All images')","('Sensitivity', 'th=2', 'Only spirals')","('Sensitivity', 'th=2', 'All images')","('Sensitivity', 'th=3', 'Only spirals')","('Sensitivity', 'th=3', 'All images')","('Sensitivity', 'th=4', 'Only spirals')","('Sensitivity', 'th=4', 'All images')","('Specificity', 'th=1', 'Only spirals')","('Specificity', 'th=1', 'All images')","('Specificity', 'th=2', 'Only spirals')","('Specificity', 'th=2', 'All images')","('Specificity', 'th=3', 'Only spirals')","('Specificity', 'th=3', 'All images')","('Specificity', 'th=4', 'Only spirals')","('Specificity', 'th=4', 'All images')","('Jaccard', 'th=1', 'Only spirals')","('Jaccard', 'th=1', 'All images')","('Jaccard', 'th=2', 'Only spirals')","('Jaccard', 'th=2', 'All images')","('Jaccard', 'th=3', 'Only spirals')","('Jaccard', 'th=3', 'All images')","('Jaccard', 'th=4', 'Only spirals')","('Jaccard', 'th=4', 'All images')"
b'1-623345',0.83099365234375,1.0,0.9464111328125,1.0,0.98236083984375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.83099365234375,1.0,0.9464111328125,1.0,0.98236083984375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-349279',0.979736328125,1.0,0.993408203125,1.0,0.99432373046875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.979736328125,1.0,0.993408203125,1.0,0.99432373046875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-70173',0.846435546875,0.866943359375,0.89617919921875,0.88702392578125,0.94561767578125,0.95745849609375,0.96771240234375,0.98468017578125,0.5286824963227569,0.5685347738014855,0.38177159590043924,0.36074177746675995,0.25671641791044775,0.5132819194515853,0.41947565543071164,0.7577854671280276,0.9021154535675869,0.9057009680889208,0.9886255924170616,0.9772511848341232,0.11813186813186813,0.8228021978021978,0.84,0.5475,0.8350128723795514,0.8589922765722692,0.8898166873246787,0.8808141431274056,0.9840955544200306,0.9637199795605519,0.9709084084084084,0.9956206206206206,0.5,0.536761580960476,0.38010204081632654,0.3577376821651631,0.08802456499488229,0.46219135802469136,0.3884393063583815,0.46595744680851064
b'1-468534',0.9512939453125,1.0,0.9832763671875,1.0,0.99462890625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9512939453125,1.0,0.9832763671875,1.0,0.99462890625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-456498',0.9569091796875,1.0,1.0,1.0,0.9952392578125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9569091796875,1.0,1.0,1.0,0.9952392578125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-404320',0.97479248046875,0.92010498046875,0.9813232421875,0.987060546875,0.99212646484375,1.0,1.0,1.0,0.9599589322381931,,0.3813131313131313,,0.0,,,,0.7142857142857143,0.0,0.7122641509433962,0.0,,,,,0.997412935323383,1.0,0.9848503586445708,1.0,0.99212646484375,1.0,1.0,1.0,0.6936201780415431,0.0,0.3304157549234136,0.0,0.0,,,
b'1-499605',0.8372802734375,0.89642333984375,0.89239501953125,0.9747314453125,0.9862060546875,0.96893310546875,0.97955322265625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8372802734375,0.89642333984375,0.89239501953125,0.9747314453125,0.9862060546875,0.96893310546875,0.97955322265625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
b'1-567109',0.897216796875,1.0,0.930908203125,1.0,0.99298095703125,1.0,0.9996337890625,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.897216796875,1.0,0.930908203125,1.0,0.99298095703125,1.0,0.9996337890625,1.0,0.0,,0.0,,0.0,,0.0,
b'1-182089',0.91107177734375,1.0,0.99420166015625,1.0,0.98114013671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.91107177734375,1.0,0.99420166015625,1.0,0.98114013671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-358717',0.6795654296875,1.0,1.0,1.0,0.98626708984375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.6795654296875,1.0,1.0,1.0,0.98626708984375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-373100',0.9200439453125,1.0,0.9732666015625,1.0,0.9908447265625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9200439453125,1.0,0.9732666015625,1.0,0.9908447265625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-629926',0.91070556640625,1.0,1.0,1.0,0.9920654296875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.91070556640625,1.0,1.0,1.0,0.9920654296875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-589424',0.93548583984375,1.0,0.99609375,1.0,0.98773193359375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.93548583984375,1.0,0.99609375,1.0,0.98773193359375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-206128',0.7095947265625,1.0,1.0,1.0,0.99029541015625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.7095947265625,1.0,1.0,1.0,0.99029541015625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-430100',0.86407470703125,0.7911376953125,0.96197509765625,0.95025634765625,0.97601318359375,0.97900390625,1.0,1.0,0.678256611165524,0.7061611374407583,0.6639928698752228,0.9074074074074074,0.0,0.12181303116147309,,,0.7521042628292153,0.12136844963345099,0.751765893037336,0.1977800201816347,0.0,0.5584415584415584,,,0.8965435792457287,0.9853554838201717,0.975508347950367,0.9987007081140779,0.9806218188508002,0.9809897589992028,1.0,1.0,0.5543325995597358,0.11553372964590333,0.5445906432748538,0.19386745796241345,0.0,0.1111111111111111,,
b'1-200139',0.90484619140625,1.0,1.0,1.0,0.9901123046875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.90484619140625,1.0,1.0,1.0,0.9901123046875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-103986',0.94781494140625,1.0,0.99859619140625,1.0,0.99169921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.94781494140625,1.0,0.99859619140625,1.0,0.99169921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-465545',0.95367431640625,0.9505615234375,0.97015380859375,0.96087646484375,0.9447021484375,0.96142578125,0.97723388671875,0.97100830078125,0.92,0.9568627450980393,0.8984526112185687,0.8800904977375565,0.41379310344827586,0.947565543071161,1.0,1.0,0.71875,0.6630434782608695,0.7075399847677075,0.5925361766945926,0.09644087256027555,0.2904707233065442,0.24493927125506074,0.038461538461538464,0.990265237020316,0.9953442437923251,0.993032977241059,0.9929666246433548,0.9923290143750403,0.999097531102946,1.0,1.0,0.6764705882352942,0.6437994722955145,0.655148095909732,0.5482734319943622,0.08484848484848485,0.2858757062146893,0.24493927125506074,0.038461538461538464
b'1-294092',0.79376220703125,1.0,1.0,1.0,0.98577880859375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.79376220703125,1.0,1.0,1.0,0.98577880859375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-539827',0.9052734375,1.0,0.98956298828125,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9052734375,1.0,0.98956298828125,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-406946',0.7652587890625,0.95721435546875,0.98358154296875,0.98876953125,0.985595703125,1.0,1.0,1.0,0.1541675830217726,,0.37960339943342775,,0.0,,,,1.0,0.0,0.7282608695652174,0.0,,,,,0.7547663074666837,1.0,0.9864814814814815,1.0,0.985595703125,1.0,1.0,1.0,0.1541675830217726,0.0,0.3325062034739454,0.0,0.0,,,
b'1-424890',0.925537109375,0.986328125,0.98883056640625,1.0,0.990966796875,0.99713134765625,0.99835205078125,0.9974365234375,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,0.925537109375,0.986328125,0.98883056640625,1.0,0.990966796875,0.99713134765625,0.99835205078125,0.9974365234375,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
b'1-400003',0.6910400390625,1.0,0.9984130859375,1.0,0.97564697265625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.6910400390625,1.0,0.9984130859375,1.0,0.97564697265625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-624017',0.953125,0.935791015625,0.906982421875,0.92669677734375,0.83807373046875,0.92462158203125,0.9400634765625,0.91864013671875,0.9566065333983422,0.9616,0.922923322683706,0.9271963598179909,0.38095238095238093,0.9085043988269794,0.909957627118644,0.9106796116504854,0.8692955250332299,0.798848028356225,0.6345414607358594,0.7273476112026359,0.015220700152207,0.5894216133942162,0.4891799544419134,0.26708428246013666,0.9850042122999157,0.9878685762426285,0.9848532412494114,0.983676032020091,0.995274789182902,0.9886594940389648,0.9941892261416462,0.9968553459119497,0.8363171355498721,0.7741519965650494,0.6026075619295959,0.688051948051948,0.014853323431117713,0.5563936781609196,0.4665942422596415,0.2602663706992231
b'1-449546',0.93475341796875,1.0,0.98870849609375,1.0,0.9888916015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.93475341796875,1.0,0.98870849609375,1.0,0.9888916015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-386685',0.907470703125,1.0,0.95123291015625,1.0,0.9913330078125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.907470703125,1.0,0.95123291015625,1.0,0.9913330078125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-380299',0.9454345703125,1.0,0.98516845703125,1.0,0.9847412109375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9454345703125,1.0,0.98516845703125,1.0,0.9847412109375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-375801',0.930908203125,0.91253662109375,0.94647216796875,0.95245361328125,0.982177734375,0.9876708984375,0.99786376953125,0.99884033203125,0.5371681415929204,0.37707948243992606,0.4043186895011169,0.3963494132985658,0.16981132075471697,0.2857142857142857,0.0,,0.9338461538461539,0.15692307692307692,0.8758064516129033,0.49032258064516127,0.1443850267379679,0.053475935828877004,0.0,0.0,0.9306549986740917,0.9776584460355343,0.9492514590205532,0.9706292819081451,0.9918503426560474,0.998456504290918,0.9990223036969141,1.0,0.5174765558397272,0.12461820403176542,0.3823943661971831,0.2807017543859649,0.08463949843260188,0.04716981132075472,0.0,0.0
b'1-339291',0.9278564453125,1.0,0.94091796875,1.0,0.98443603515625,1.0,0.99407958984375,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.9278564453125,1.0,0.94091796875,1.0,0.98443603515625,1.0,0.99407958984375,1.0,0.0,,0.0,,0.0,,0.0,
b'1-445445',0.80206298828125,1.0,1.0,1.0,0.98681640625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.80206298828125,1.0,1.0,1.0,0.98681640625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-541518',0.92041015625,1.0,0.9837646484375,1.0,0.98895263671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.92041015625,1.0,0.9837646484375,1.0,0.98895263671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-502404',0.97589111328125,1.0,1.0,1.0,0.99273681640625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.97589111328125,1.0,1.0,1.0,0.99273681640625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-188375',0.9215087890625,1.0,0.98541259765625,1.0,0.98699951171875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9215087890625,1.0,0.98541259765625,1.0,0.98699951171875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-227271',0.95233154296875,1.0,0.99371337890625,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.95233154296875,1.0,0.99371337890625,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-239980',0.9619140625,1.0,1.0,1.0,0.9937744140625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9619140625,1.0,1.0,1.0,0.9937744140625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-640898',0.94708251953125,1.0,0.999755859375,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.94708251953125,1.0,0.999755859375,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-197292',0.7698974609375,1.0,1.0,1.0,0.98797607421875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.7698974609375,1.0,1.0,1.0,0.98797607421875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-369553',0.6875,1.0,0.9564208984375,1.0,0.9852294921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.6875,1.0,0.9564208984375,1.0,0.9852294921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-163907',0.85125732421875,1.0,0.9154052734375,1.0,0.9832763671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.85125732421875,1.0,0.9154052734375,1.0,0.9832763671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-81267',0.9320068359375,1.0,1.0,1.0,0.9935302734375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9320068359375,1.0,1.0,1.0,0.9935302734375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-323378',0.93994140625,0.9453125,0.9345703125,0.9239501953125,0.85540771484375,0.9373779296875,0.9404296875,0.91961669921875,0.990366687383468,0.9706906558328496,0.9606332905434317,0.9483461712732215,0.41575492341356673,0.931787175989086,0.9069493521790342,0.9807692307692307,0.7698067632850242,0.8079710144927537,0.6961240310077519,0.6489922480620155,0.08289703315881326,0.5959860383944153,0.46190761847630474,0.21415716856628675,0.997468147664162,0.991751061744528,0.9930085872786686,0.9913367277148719,0.9810530797615669,0.9929037751915981,0.994632058164028,0.9995243595841544,0.7640853512347159,0.7887290733317613,0.6768164003617727,0.6268343815513627,0.07424775302852676,0.5710702341137124,0.44100801832760594,0.2132616487455197
b'1-28190',0.943603515625,0.9486083984375,0.9383544921875,0.97113037109375,0.98822021484375,0.987060546875,0.99029541015625,0.99774169921875,0.648786717752235,0.7698686938493434,0.37654723127035833,0.6085164835164835,0.14788732394366197,0.25311203319502074,0.11801242236024845,0.0,0.9390018484288355,0.6863832409118915,0.9160063391442155,0.7020602218700476,0.22580645161290322,0.6559139784946236,0.5277777777777778,0.0,0.9441094776776641,0.9774405528080753,0.9392496667301466,0.9819082079603885,0.9925725860904794,0.9889509545147628,0.9913139221923171,0.999938830437974,0.6225490196078431,0.5695296523517382,0.36397984886649876,0.4836244541484716,0.09813084112149532,0.22344322344322345,0.10674157303370786,0.0
b'1-605726',0.81134033203125,0.8701171875,0.88763427734375,0.9947509765625,0.98480224609375,0.99517822265625,0.9998779296875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.81134033203125,0.8701171875,0.88763427734375,0.9947509765625,0.98480224609375,0.99517822265625,0.9998779296875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
b'1-421908',0.99859619140625,1.0,1.0,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.99859619140625,1.0,1.0,1.0,0.99420166015625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-258879',0.9385986328125,1.0,0.98443603515625,1.0,0.99603271484375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9385986328125,1.0,0.98443603515625,1.0,0.99603271484375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-238713',0.878662109375,1.0,0.998779296875,1.0,0.988525390625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.878662109375,1.0,0.998779296875,1.0,0.988525390625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-387020',0.918212890625,1.0,0.9403076171875,1.0,0.98211669921875,1.0,0.993408203125,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.918212890625,1.0,0.9403076171875,1.0,0.98211669921875,1.0,0.993408203125,1.0,0.0,,0.0,,0.0,,0.0,
b'1-134978',0.96246337890625,1.0,1.0,1.0,0.99200439453125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.96246337890625,1.0,1.0,1.0,0.99200439453125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-171498',0.926025390625,1.0,0.96038818359375,1.0,0.989013671875,1.0,0.99853515625,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.926025390625,1.0,0.96038818359375,1.0,0.989013671875,1.0,0.99853515625,1.0,0.0,,0.0,,0.0,,0.0,
b'1-379030',0.923828125,1.0,0.9893798828125,1.0,0.992431640625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.923828125,1.0,0.9893798828125,1.0,0.992431640625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-72199',0.57403564453125,0.7288818359375,0.84625244140625,0.90234375,0.97747802734375,0.9478759765625,0.99542236328125,0.99920654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.57403564453125,0.7288818359375,0.84625244140625,0.90234375,0.97747802734375,0.9478759765625,0.99542236328125,0.99920654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'1-633246',0.96368408203125,0.9853515625,0.97705078125,0.98382568359375,0.9849853515625,0.98712158203125,0.98553466796875,0.995361328125,0.6365883807169345,0.8652612282309807,0.5970488081725313,0.7149390243902439,0.20909090909090908,0.4533762057877814,0.23870967741935484,0.45454545454545453,0.9932497589199615,0.9103182256509161,0.9616087751371115,0.8574040219378428,0.12637362637362637,0.7747252747252747,0.9866666666666667,0.06666666666666667,0.9616863230598814,0.9904215807649703,0.9775841384100524,0.9881922081202248,0.9946302925564745,0.9895074682138008,0.9855294622601017,0.9996321049727145,0.6338461538461538,0.7972972972972973,0.5831485587583148,0.6389645776566758,0.08550185873605948,0.4005681818181818,0.2379421221864952,0.06172839506172839
b'1-218324',0.88238525390625,1.0,0.9976806640625,1.0,0.98065185546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.88238525390625,1.0,0.9976806640625,1.0,0.98065185546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-355133',0.89630126953125,1.0,1.0,1.0,0.98797607421875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.89630126953125,1.0,1.0,1.0,0.98797607421875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-501836',0.9461669921875,1.0,1.0,1.0,0.98358154296875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9461669921875,1.0,1.0,1.0,0.98358154296875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-456372',0.9239501953125,1.0,0.989013671875,1.0,0.97882080078125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9239501953125,1.0,0.989013671875,1.0,0.97882080078125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-420821',0.89508056640625,1.0,1.0,1.0,0.991455078125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.89508056640625,1.0,1.0,1.0,0.991455078125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-122197',0.92449951171875,0.96343994140625,0.95025634765625,1.0,0.98944091796875,1.0,0.99334716796875,1.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.92449951171875,0.96343994140625,0.95025634765625,1.0,0.98944091796875,1.0,0.99334716796875,1.0,0.0,0.0,0.0,,0.0,,0.0,
b'1-108257',0.92523193359375,1.0,0.97686767578125,1.0,0.9945068359375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.92523193359375,1.0,0.97686767578125,1.0,0.9945068359375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-231195',0.87725830078125,1.0,0.9239501953125,1.0,0.984619140625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.87725830078125,1.0,0.9239501953125,1.0,0.984619140625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-165677',0.96112060546875,0.9415283203125,0.97845458984375,0.95245361328125,0.9649658203125,0.96728515625,0.980224609375,0.978271484375,0.6160520607375272,,0.927710843373494,,0.3978494623655914,,0.9,,0.8893528183716075,0.0,0.5930680359435173,0.0,0.13805970149253732,0.0,0.10112359550561797,0.0,0.9655775962660443,1.0,0.9976930471002884,1.0,0.9929328621908127,1.0,0.9997504367357125,1.0,0.5721961047683009,0.0,0.5668711656441717,0.0,0.11419753086419752,0.0,0.1,0.0
b'1-407562',0.93310546875,1.0,0.94970703125,1.0,0.99365234375,1.0,0.9949951171875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.93310546875,1.0,0.94970703125,1.0,0.99365234375,1.0,0.9949951171875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-74239',0.90228271484375,0.99688720703125,0.96539306640625,1.0,0.9813232421875,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.90228271484375,0.99688720703125,0.96539306640625,1.0,0.9813232421875,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,
b'1-216271',0.88946533203125,1.0,1.0,1.0,0.98968505859375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.88946533203125,1.0,1.0,1.0,0.98968505859375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-135625',0.87823486328125,0.90301513671875,0.91864013671875,0.92315673828125,0.93603515625,0.91888427734375,0.9776611328125,0.99542236328125,0.8119526017516744,0.7802426343154246,0.6700832799487508,0.7531380753138075,0.02631578947368421,0.262615859938208,0.013477088948787063,0.0,0.49157829070492826,0.7021210230817218,0.5611587982832618,0.48283261802575106,0.00576036866359447,0.29377880184331795,1.0,0.0,0.9723023220519047,0.9518895128244043,0.9645316804407713,0.9796831955922864,0.9880768239236917,0.9538540861046662,0.9776543134501496,0.9957262348128701,0.4413329599551946,0.5861979166666667,0.4396805380411938,0.41685965724872626,0.004748338081671415,0.16098484848484848,0.013477088948787063,0.0
b'1-606749',0.735595703125,1.0,0.992431640625,1.0,0.9825439453125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.735595703125,1.0,0.992431640625,1.0,0.9825439453125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-59633',0.95635986328125,1.0,1.0,1.0,0.99560546875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.95635986328125,1.0,1.0,1.0,0.99560546875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-64253',0.94580078125,0.9700927734375,0.9642333984375,0.96881103515625,0.92706298828125,0.97216796875,0.96502685546875,0.95611572265625,0.8297968397291197,0.8990983254615715,0.8329733621310296,0.8681885125184094,0.672514619883041,0.8911764705882353,0.9892241379310345,1.0,0.7824606215410813,0.8914431673052363,0.7657180675049636,0.7802779616148247,0.09170653907496013,0.7248803827751196,0.4469328140214216,0.29990262901655307,0.9731385821161382,0.9832561453509084,0.9844012640355005,0.9879647683722181,0.9962987442167879,0.9926635822868474,0.9996744155759588,1.0,0.6742479823917829,0.8103715170278638,0.663798049340218,0.6976331360946746,0.08778625954198473,0.6659340659340659,0.44476744186046513,0.29990262901655307
b'1-140369',0.8511962890625,0.8697509765625,0.9195556640625,0.95343017578125,0.9234619140625,0.9698486328125,0.98016357421875,0.97760009765625,0.8437837837837838,0.7355050806933652,0.5657084188911704,0.763140817650876,0.1504424778761062,0.8200734394124847,0.6764705882352942,0.71,0.4207547169811321,0.6633423180592992,0.7001270648030495,0.747141041931385,0.05014749262536873,0.6588003933136677,0.39364303178484106,0.17359413202933985,0.9771974120246173,0.9301720056809216,0.9428764348413234,0.9753544902093181,0.9812585410294787,0.9904340469837964,0.9951799687010955,0.9981846635367763,0.39034758689672416,0.5355821545157781,0.4553719008264463,0.6064981949458483,0.03908045977011494,0.5756013745704467,0.33127572016460904,0.16210045662100456
b'1-507028',0.97003173828125,1.0,1.0,1.0,0.99383544921875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.97003173828125,1.0,1.0,1.0,0.99383544921875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-294319',0.98736572265625,0.9791259765625,0.98699951171875,0.98602294921875,0.95098876953125,0.97650146484375,0.96875,0.96319580078125,0.8681397006414825,0.8453846153846154,0.8538205980066446,0.9427966101694916,0.89375,0.8505154639175257,0.8639798488664987,0.9267241379310345,0.9822580645161291,0.8862903225806451,0.9652582159624413,0.8356807511737089,0.15392895586652314,0.7104413347685683,0.4282147315855181,0.26841448189762795,0.987783940834654,0.9867274167987322,0.9885109994124943,0.9964749657288334,0.9989000323519897,0.9924943384018117,0.9965346852339088,0.998909067573638,0.8547368421052631,0.7626648160999306,0.8283642224012893,0.7953529937444147,0.1511627906976744,0.631578947368421,0.40116959064327484,0.2628361858190709
b'1-549172',0.95574951171875,1.0,1.0,1.0,0.98736572265625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.95574951171875,1.0,1.0,1.0,0.98736572265625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-602224',0.975830078125,0.92169189453125,0.9752197265625,0.952392578125,0.97161865234375,0.972412109375,0.98284912109375,0.9825439453125,0.778405524168236,,0.7050438596491229,,0.43157894736842106,,0.5409836065573771,,0.9664848012470771,0.0,0.8243589743589743,0.0,0.09070796460176991,0.0,0.11538461538461539,0.0,0.9766240646314813,1.0,0.9827608305562676,1.0,0.9966105950288727,1.0,0.9982606534973288,1.0,0.7579462102689487,0.0,0.6129647283126788,0.0,0.08102766798418973,0.0,0.10509554140127389,0.0
b'1-519323',0.74578857421875,1.0,0.88720703125,1.0,0.96282958984375,1.0,0.9984130859375,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.74578857421875,1.0,0.88720703125,1.0,0.96282958984375,1.0,0.9984130859375,1.0,0.0,,0.0,,0.0,,0.0,
b'1-322506',0.951904296875,1.0,0.96539306640625,1.0,0.98779296875,1.0,0.9979248046875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.951904296875,1.0,0.96539306640625,1.0,0.98779296875,1.0,0.9979248046875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-512478',0.95062255859375,1.0,0.96875,1.0,0.995361328125,1.0,0.9971923828125,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.95062255859375,1.0,0.96875,1.0,0.995361328125,1.0,0.9971923828125,1.0,0.0,,0.0,,0.0,,0.0,
