GAMA ID,Area,Area th=1,Area th=2,Area th=3,Area th=4,Area th=5,Area th=6,Score 1,Score 2,Score 3,Score 4
512966,105,0,0,0,0,0,0,0,0,0,0
221148,182,0,0,0,0,0,0,0,0,0,0
301967,308,0,0,0,0,0,0,0,0,0,0
486097,112,0,0,0,0,0,0,0,0,0,0
586321,377,0,0,0,0,0,0,0,0,0,0
378144,472,0,0,0,0,0,0,0,0,0,0
185224,823,0,0,0,0,0,0,0,0,0,0
366947,2079,39,0,0,0,0,0,0,0,0,0
266075,182,0,0,0,0,0,0,0,0,0,0
377336,233,0,0,0,0,0,0,0,0,0,0
300601,488,0,0,0,0,0,0,0,0,0,0
319556,1290,4,523,0,0,0,0,0.0,0.03875968992248062,0.04054263565891473,0.0
177923,496,0,0,0,0,0,0,0,0,0,0
105586,156,0,0,0,0,0,0,0,0,0,0
252301,142,0,0,0,0,0,0,0,0,0,0
567884,204,0,0,0,0,0,0,0,0,0,0
609641,375,0,0,0,0,0,0,0,0,0,0
507712,118,0,0,0,0,0,0,0,0,0,0
491974,96,0,0,0,0,0,0,0,0,0,0
171669,270,0,0,0,0,0,0,0,0,0,0
298958,86,0,0,0,0,0,0,0,0,0,0
198784,99,0,0,0,0,0,0,0,0,0,0
296597,323,0,0,0,0,0,0,0,0,0,0
63237,295,0,0,0,0,0,0,0,0,0,0
367488,171,0,0,0,0,0,0,0,0,0,0
91728,266,0,0,0,0,0,0,0,0,0,0
544175,68,0,0,0,0,0,0,0,0,0,0
130268,198,0,0,0,0,0,0,0,0,0,0
107023,191,0,0,0,0,0,0,0,0,0,0
362715,169,0,0,0,0,0,0,0,0,0,0
136696,202,0,0,0,0,0,0,0,0,0,0
536410,225,0,0,0,0,0,0,0,0,0,0
47782,157,0,0,0,0,0,0,0,0,0,0
599897,296,0,0,0,0,0,0,0,0,0,0
55603,130,0,0,0,0,0,0,0,0,0,0
203477,188,0,0,0,0,0,0,0,0,0,0
509284,242,0,0,0,0,0,0,0,0,0,0
137434,220,0,0,0,0,0,0,0,0,0,0
170950,142,0,0,0,0,0,0,0,0,0,0
55331,161,0,0,0,0,0,0,0,0,0,0
618253,117,0,0,0,0,0,0,0,0,0,0
617825,319,0,0,0,0,0,0,0,0,0,0
16610,228,0,0,0,0,0,0,0,0,0,0
3579692,118,0,0,0,0,0,0,0,0,0,0
49544,131,0,0,0,0,0,0,0,0,0,0
228861,108,0,0,0,0,0,0,0,0,0,0
227778,332,0,0,0,0,0,0,0,0,0,0
372236,846,0,0,0,0,0,0,0,0,0,0
568981,57,0,0,0,0,0,0,0,0,0,0
186060,374,0,0,0,0,0,0,0,0,0,0
136790,136,0,0,0,0,0,0,0,0,0,0
347448,598,0,0,0,0,0,0,0,0,0,0
63699,225,0,0,0,0,0,0,0,0,0,0
62310,306,0,0,0,0,0,0,0,0,0,0
517069,140,0,0,0,0,0,0,0,0,0,0
611473,576,0,0,0,0,0,0,0,0,0,0
261993,178,0,0,0,0,0,0,0,0,0,0
55250,188,0,0,0,0,0,0,0,0,0,0
261406,782,0,0,0,1,0,0,0,0,0,0
238141,73,0,0,0,0,0,0,0,0,0,0
549073,476,0,0,0,0,0,0,0,0,0,0
497078,81,0,0,0,0,0,0,0,0,0,0
272436,758,0,0,0,0,0,0,0,0,0,0
15629,487,0,0,0,0,0,0,0,0,0,0
214211,1023,0,0,0,0,0,0,0,0,0,0
250792,212,0,0,0,0,0,0,0,0,0,0
252024,156,0,0,0,0,0,0,0,0,0,0
595016,97,0,0,0,0,0,0,0,0,0,0
98726,108,0,0,0,0,0,0,0,0,0,0
715564,82,0,0,0,0,0,0,0,0,0,0
545289,259,0,0,0,0,0,0,0,0,0,0
512749,95,0,0,0,0,0,0,0,0,0,0
137088,223,0,0,0,0,0,0,0,0,0,0
592590,127,0,0,0,0,0,0,0,0,0,0
261414,133,0,0,0,0,0,0,0,0,0,0
100165,224,0,0,0,0,0,0,0,0,0,0
575097,268,0,0,0,0,0,0,0,0,0,0
272750,706,0,0,0,0,0,0,0,0,0,0
53855,188,0,0,0,0,0,0,0,0,0,0
266203,158,0,0,0,0,0,0,0,0,0,0
98962,128,0,0,0,0,0,0,0,0,0,0
517335,732,0,0,0,0,0,0,0,0,0,0
272633,297,1020,748,412,242,240,0,0,0,0,0
92465,126,0,0,0,0,0,0,0,0,0,0
507998,140,0,0,0,0,0,0,0,0,0,0
570204,212,0,0,0,0,0,0,0,0,0,0
513234,131,0,0,0,0,0,0,0,0,0,0
486502,136,0,0,0,0,0,0,0,0,0,0
372121,137,0,0,0,0,0,0,0,0,0,0
484739,327,0,0,0,0,0,0,0,0,0,0
585373,652,53,245,13,0,34,0,0.019938650306748466,0.054922582529944496,0.05360429447852761,0.017808452624403545
177344,130,0,0,0,0,0,0,0,0,0,0
185239,126,0,0,0,0,0,0,0,0,0,0
559254,273,0,0,0,0,0,0,0,0,0,0
56188,414,0,0,0,0,0,0,0,0,0,0
425768,1653,0,0,0,0,0,0,0,0,0,0
124833,924,0,0,0,0,0,0,0,0,0,0
299063,168,0,0,0,0,0,0,0,0,0,0
184648,3166,0,0,0,0,0,0,0,0,0,0
271748,273,0,0,0,0,0,0,0,0,0,0
62884,133,0,0,0,0,0,0,0,0,0,0
342172,161,0,0,0,0,0,0,0,0,0,0
527971,413,0,0,0,0,0,0,0,0,0,0
9282,369,0,0,0,0,0,0,0,0,0,0
3624566,114,0,0,0,0,0,0,0,0,0,0
62196,130,0,0,0,0,0,0,0,0,0,0
342804,181,0,0,0,0,0,0,0,0,0,0
463496,72,0,0,0,0,0,0,0,0,0,0
573807,370,0,0,0,0,0,0,0,0,0,0
491556,96,0,0,0,0,0,0,0,0,0,0
117375,210,0,0,0,0,0,0,0,0,0,0
261731,99,0,0,0,0,0,0,0,0,0,0
321348,94,0,0,0,0,0,0,0,0,0,0
346005,274,0,0,0,0,0,0,0,0,0,0
561446,534,634,0,50,3,0,0,0,0,0,0
221411,229,0,0,0,0,0,0,0,0,0,0
62267,352,0,0,0,0,0,0,0,0,0,0
549922,345,0,0,0,0,0,0,0,0,0,0
279878,1866,0,0,0,0,0,0,0,0,0,0
618516,312,0,0,0,0,0,0,0,0,0,0
559032,162,0,0,0,0,0,0,0,0,0,0
570033,744,0,0,0,0,0,0,0,0,0,0
3634837,446,0,0,0,0,0,0,0,0,0,0
341824,288,0,0,0,0,0,0,0,0,0,0
117036,129,0,0,0,0,0,0,0,0,0,0
164726,160,0,0,0,0,0,0,0,0,0,0
70532,1793,0,0,0,0,0,0,0,0,0,0
48105,557,0,0,0,0,0,0,0,0,0,0
124439,590,0,0,0,0,0,0,0,0,0,0
342206,617,0,0,0,0,0,0,0,0,0,0
362911,120,0,0,0,0,0,0,0,0,0,0
583611,134,0,0,0,0,0,0,0,0,0,0
485795,113,0,0,0,0,0,0,0,0,0,0
183920,138,0,0,0,0,0,0,0,0,0,0
178678,699,0,0,0,0,0,0,0,0,0,0
319497,331,0,0,0,0,0,0,0,0,0,0
92610,53,0,0,0,0,0,0,0,0,0,0
568957,342,0,0,0,0,0,0,0,0,0,0
559606,113,0,0,0,0,0,0,0,0,0,0
178340,131,0,0,0,0,0,0,0,0,0,0
64907,237,0,0,0,0,0,0,0,0,0,0
618617,174,0,0,0,0,0,0,0,0,0,0
78899,135,0,0,0,0,0,0,0,0,0,0
297408,869,0,0,0,0,0,0,0,0,0,0
609845,151,0,0,0,0,0,0,0,0,0,0
22233,709,0,0,0,0,0,0,0,0,0,0
618888,164,0,0,0,0,0,0,0,0,0,0
402495,132,0,0,0,0,0,0,0,0,0,0
78522,614,0,0,0,0,0,0,0,0,0,0
419476,186,0,0,0,0,0,0,0,0,0,0
238143,98,0,0,0,0,0,0,0,0,0,0
521749,1127,0,0,0,0,0,0,0,0,0,0
204641,152,0,0,0,0,0,0,0,0,0,0
321035,525,0,0,0,0,0,0,0,0,0,0
289096,4767,0,0,0,0,0,0,0,0,0,0
79599,183,0,0,0,0,0,0,0,0,0,0
518161,425,0,0,0,0,0,0,0,0,0,0
521769,260,0,0,0,0,0,0,0,0,0,0
65502,501,0,0,0,0,0,0,0,0,0,0
54808,167,0,0,0,0,0,0,0,0,0,0
137593,207,0,0,0,0,0,0,0,0,0,0
165582,224,0,0,0,0,0,0,0,0,0,0
93266,150,0,0,0,0,0,0,0,0,0,0
512950,82,0,0,0,0,0,0,0,0,0,0
107839,321,0,0,0,0,0,0,0,0,0,0
567477,276,0,0,0,0,0,0,0,0,0,0
16761,181,0,0,0,0,0,0,0,0,0,0
15691,130,0,0,0,0,0,0,0,0,0,0
569433,1251,0,0,0,0,0,0,0,0,0,0
508225,280,0,0,0,0,0,0,0,0,0,0
518607,300,0,0,0,0,0,0,0,0,0,0
272591,253,0,0,0,0,0,0,0,0,0,0
260922,351,0,0,0,0,0,0,0,0,0,0
544370,159,0,0,0,0,0,0,0,0,0,0
31689,360,0,0,0,0,0,0,0,0,0,0
238507,395,0,0,0,0,0,0,0,0,0,0
491584,358,0,0,0,0,0,0,0,0,0,0
320120,125,0,0,0,0,0,0,0,0,0,0
592168,435,0,0,0,0,0,0,0,0,0,0
217018,270,0,0,0,0,0,0,0,0,0,0
463398,141,0,0,0,0,0,0,0,0,0,0
492941,707,0,0,0,0,0,0,0,0,0,0
509599,116,0,0,0,0,0,0,0,0,0,0
196434,212,0,0,0,0,0,0,0,0,0,0
179472,178,0,0,0,0,0,0,0,0,0,0
198595,198,0,0,0,0,0,0,0,0,0,0
62879,206,0,0,0,0,0,0,0,0,0,0
372241,396,0,0,0,0,0,0,0,0,0,0
382689,70,0,0,0,0,0,0,0,0,0,0
165217,1134,0,0,0,0,0,0,0,0,0,0
388063,115,0,0,0,0,0,0,0,0,0,0
344005,401,0,0,0,0,0,0,0,0,0,0
23077,260,0,0,0,0,0,0,0,0,0,0
62839,208,0,0,0,0,0,0,0,0,0,0
55803,310,0,0,0,0,0,0,0,0,0,0
3908609,366,0,0,0,0,0,0,0,0,0,0
172123,2183,0,0,0,0,0,0,0,0,0,0
396578,166,0,0,0,0,0,0,0,0,0,0
545020,136,0,0,0,0,0,0,0,0,0,0
30949,181,0,0,0,0,0,0,0,0,0,0
132369,143,0,0,0,0,0,0,0,0,0,0
422140,500,0,0,0,0,0,0,0,0,0,0
186539,528,0,0,0,0,0,0,0,0,0,0
231573,1299,343,43,0,0,0,0,0.0,0.01572638293192566,0.0033102386451116243,0.0
486437,288,0,0,0,0,0,0,0,0,0,0
543703,224,0,0,0,0,0,0,0,0,0,0
509349,80,0,0,0,0,0,0,0,0,0,0
517247,2113,0,0,0,0,0,0,0,0,0,0
367486,114,0,0,0,0,0,0,0,0,0,0
7864,112,0,0,0,0,0,0,0,0,0,0
14776,1244,0,0,0,0,0,0,0,0,0,0
203801,328,0,0,0,0,0,0,0,0,0,0
132371,229,0,0,0,0,0,0,0,0,0,0
41108,162,0,0,0,0,0,0,0,0,0,0
70220,462,0,0,0,0,0,0,0,0,0,0
7370,218,0,0,0,0,0,0,0,0,0,0
215046,230,0,0,0,0,0,0,0,0,0,0
228571,347,0,0,0,0,0,0,0,0,0,0
231400,751,0,41,0,0,0,0,0.0,0.005199416650814787,0.005459387483355526,0.0
17273,921,0,0,0,0,0,0,0,0,0,0
266992,212,0,0,0,0,0,0,0,0,0,0
239308,67,0,0,0,0,0,0,0,0,0,0
320471,229,0,0,0,0,0,0,0,0,0,0
592913,160,0,0,0,0,0,0,0,0,0,0
130139,237,0,0,0,0,0,0,0,0,0,0
220010,213,0,0,0,0,0,0,0,0,0,0
537025,159,0,0,0,0,0,0,0,0,0,0
172519,1402,0,0,0,0,0,0,0,0,0,0
585621,144,0,0,0,0,0,0,0,0,0,0
3282877,89,0,0,0,0,0,0,0,0,0,0
535519,122,0,0,0,0,0,0,0,0,0,0
252195,594,0,0,0,0,0,0,0,0,0,0
62925,286,0,0,0,0,0,0,0,0,0,0
545851,75,0,0,0,0,0,0,0,0,0,0
267093,312,0,0,0,0,0,0,0,0,0,0
93699,721,0,0,0,0,0,0,0,0,0,0
549982,114,0,0,0,0,0,0,0,0,0,0
106567,149,0,0,0,0,0,0,0,0,0,0
164067,288,0,0,0,0,0,0,0,0,0,0
272080,573,0,0,0,0,0,0,0,0,0,0
164245,235,0,0,0,0,0,0,0,0,0,0
512229,224,0,0,0,0,0,0,0,0,0,0
559652,579,0,0,0,0,0,0,0,0,0,0
342114,1726,0,0,0,0,0,0,0,0,0,0
324416,2246,1877,702,280,139,25,7,0.1246660730186999,0.10270109824873849,0.06605075690115761,0.038661323834965865
273550,249,0,0,0,0,0,0,0,0,0,0
460577,227,0,0,0,0,0,0,0,0,0,0
97913,254,0,0,0,0,0,0,0,0,0,0
3901077,281,0,0,0,0,0,0,0,0,0,0
568078,279,0,0,0,0,0,0,0,0,0,0
39402,236,0,0,0,0,0,0,0,0,0,0
343987,124,0,0,0,0,0,0,0,0,0,0
512058,442,0,0,0,0,0,0,0,0,0,0
382011,402,0,0,0,0,0,0,0,0,0,0
137207,311,0,0,0,0,0,0,0,0,0,0
219746,196,0,0,0,0,0,0,0,0,0,0
610926,913,0,0,0,0,0,0,0,0,0,0
230777,5340,0,0,0,0,0,0,0,0,0,0
272452,235,0,0,0,0,0,0,0,0,0,0
261772,76,0,0,0,0,0,0,0,0,0,0
492100,381,0,0,0,0,0,0,0,0,0,0
93020,737,0,0,0,0,0,0,0,0,0,0
93070,107,0,0,0,0,0,0,0,0,0,0
534896,511,346,3,103,68,92,12,0.20156555772994128,0.13652036156928524,0.10949119373776908,0.12100456621004566
143746,513,0,0,0,0,0,0,0,0,0,0
262371,603,0,0,0,0,0,0,0,0,0,0
62674,588,0,0,0,0,0,0,0,0,0,0
536432,246,0,0,0,0,0,0,0,0,0,0
99407,340,0,0,0,0,0,0,0,0,0,0
506134,152,0,0,0,0,0,0,0,0,0,0
184148,106,0,0,0,0,0,0,0,0,0,0
137431,232,0,0,0,0,0,0,0,0,0,0
573840,214,0,0,0,0,0,0,0,0,0,0
486651,532,0,0,0,0,0,0,0,0,0,0
30852,289,0,0,0,0,0,0,0,0,0,0
100124,938,0,0,0,0,0,0,0,0,0,0
273114,229,0,0,0,0,0,0,0,0,0,0
91763,189,0,0,0,0,0,0,0,0,0,0
3607371,192,0,0,0,0,0,0,0,0,0,0
215816,1078,0,0,0,0,0,0,0,0,0,0
521575,380,0,0,0,0,0,0,0,0,0,0
537243,689,0,0,0,0,0,0,0,0,0,0
99826,653,0,0,0,0,0,0,0,0,0,0
16296,137,0,0,0,0,0,0,0,0,0,0
288912,356,0,0,0,0,0,0,0,0,0,0
493030,123,0,0,0,0,0,0,0,0,0,0
320131,169,0,0,0,0,0,0,0,0,0,0
584100,118,0,0,0,0,0,0,0,0,0,0
177010,552,0,0,0,0,0,0,0,0,0,0
750274,94,0,0,0,0,0,0,0,0,0,0
380713,157,0,0,0,0,0,0,0,0,0,0
319333,751,819,205,123,2,2,0,0.16378162450066577,0.10246655253313043,0.053062583222370174,0.02862849533954727
549030,102,0,0,0,0,0,0,0,0,0,0
55100,504,0,0,0,0,0,0,0,0,0,0
486530,114,0,0,0,0,0,0,0,0,0,0
62173,902,0,0,0,0,0,0,0,0,0,0
15949,98,0,0,0,0,0,0,0,0,0,0
3552617,1298,0,1,0,0,0,0,0.0,7.337295472888693e-05,7.704160246533128e-05,0.0
535393,323,0,0,0,0,0,0,0,0,0,0
611669,323,0,0,0,0,8,0,0,0,0,0
508104,263,0,0,0,0,0,0,0,0,0,0
568253,187,0,0,0,0,0,0,0,0,0,0
124145,186,0,0,0,0,0,0,0,0,0,0
250837,130,0,0,0,0,0,0,0,0,0,0
56209,593,0,0,0,0,0,0,0,0,0,0
184666,255,0,0,0,0,0,0,0,0,0,0
55845,329,0,0,0,0,0,0,0,0,0,0
342756,102,0,0,0,0,0,0,0,0,0,0
137123,137,0,0,0,0,0,0,0,0,0,0
302392,279,0,0,0,0,0,0,0,0,0,0
40042,529,0,0,0,0,0,0,0,0,0,0
15755,188,0,0,0,0,0,0,0,0,0,0
584510,203,0,0,0,0,0,0,0,0,0,0
324758,176,0,0,0,0,0,0,0,0,0,0
237638,195,0,0,0,0,0,0,0,0,0,0
302713,290,0,0,0,0,0,0,0,0,0,0
231724,305,0,0,0,0,0,0,0,0,0,0
549517,4266,0,0,0,0,0,0,0,0,0,0
136644,629,0,0,0,0,0,0,0,0,0,0
618312,111,0,0,0,0,0,0,0,0,0,0
69388,317,0,0,0,0,0,0,0,0,0,0
518366,845,262,0,0,0,0,0,0,0,0,0
886129,119,0,0,0,0,0,0,0,0,0,0
107651,190,0,0,0,0,0,0,0,0,0,0
388554,278,0,0,0,0,0,0,0,0,0,0
63460,424,0,0,0,5,0,0,0,0,0,0
16418,89,0,0,0,0,0,0,0,0,0,0
324358,204,0,0,0,0,0,0,0,0,0,0
31666,146,0,0,0,0,0,0,0,0,0,0
39060,619,0,0,0,0,0,0,0,0,0,0
31059,271,0,0,0,0,0,0,0,0,0,0
297944,153,37,0,0,0,0,0,0,0,0,0
618687,1533,1408,528,292,6,0,0,0.19047619047619047,0.10449476594290684,0.06379647749510763,0.03261578604044357
346952,329,0,0,0,0,0,0,0,0,0,0
164029,518,0,0,0,0,0,0,0,0,0,0
493827,472,0,0,0,0,0,0,0,0,0,0
266906,4825,0,0,0,0,0,0,0,0,0,0
544544,166,0,0,0,0,0,0,0,0,0,0
49402,1086,0,0,0,0,0,0,0,0,0,0
164691,290,0,0,0,0,0,0,0,0,0,0
367444,168,0,0,0,0,0,0,0,0,0,0
584521,287,0,0,0,0,0,0,0,0,0,0
272491,124,0,0,0,0,0,0,0,0,0,0
54870,228,0,0,0,0,0,0,0,0,0,0
172760,198,0,0,0,0,0,0,0,0,0,0
422739,213,0,0,0,0,0,0,0,0,0,0
536466,252,0,0,0,0,0,0,0,0,0,0
383105,339,0,0,0,0,0,0,0,0,0,0
136606,553,0,0,0,0,0,0,0,0,0,0
85113,626,0,0,14,0,0,0,0,0,0,0
64086,221,0,0,0,0,0,0,0,0,0,0
166150,105,0,0,0,0,0,0,0,0,0,0
117326,148,0,0,0,0,0,0,0,0,0,0
380706,1886,1239,930,608,63,58,6,0.32237539766702017,0.13889309700550423,0.11299045599151644,0.070755272770119
143113,523,0,0,0,0,0,0,0.0,0.0,0.0,0.0
251792,301,0,0,0,0,0,0,0.0,0.0,0.0,0.0
300653,162,0,0,0,0,0,0,0.0,0.0,0.0,0.0
504908,223,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49674,156,0,0,0,0,0,0,0.0,0.0,0.0,0.0
177974,903,0,0,0,0,0,0,0.0,0.0,0.0,0.0
559973,375,0,0,0,0,0,0,0.0,0.0,0.0,0.0
375601,144,0,0,0,0,0,0,0.0,0.0,0.0,0.0
545207,175,0,0,0,0,0,0,0.0,0.0,0.0,0.0
84734,1691,0,0,0,0,0,0,0.0,0.0,0.0,0.0
543902,154,0,0,0,0,0,0,0.0,0.0,0.0,0.0
534644,907,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47458,416,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3876206,180,0,0,0,0,0,0,0.0,0.0,0.0,0.0
71494,213,0,0,0,0,0,0,0.0,0.0,0.0,0.0
205084,220,0,0,0,0,0,0,0.0,0.0,0.0,0.0
302031,126,0,0,0,0,0,0,0.0,0.0,0.0,0.0
507823,81,0,0,0,0,0,0,0.0,0.0,0.0,0.0
228076,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0
376379,651,0,0,0,0,0,0,0.0,0.0,0.0,0.0
78943,380,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63967,149,0,0,0,0,0,0,0.0,0.0,0.0,0.0
210292,195,0,0,0,0,0,0,0.0,0.0,0.0,0.0
132335,125,0,0,0,0,0,0,0.0,0.0,0.0,0.0
92102,521,0,0,0,0,0,0,0.0,0.0,0.0,0.0
124576,174,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3589157,201,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32203,282,0,0,0,0,0,0,0.0,0.0,0.0,0.0
492670,95,0,0,0,0,0,0,0.0,0.0,0.0,0.0
567453,113,0,0,0,0,0,0,0.0,0.0,0.0,0.0
695916,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0
130963,5203,0,0,0,0,0,0,0,0,0,0
367475,122,0,0,0,0,0,0,0,0,0,0
301612,248,0,0,0,0,0,0,0,0,0,0
250384,1458,0,0,0,0,0,0,0,0,0,0
509273,169,0,0,0,0,0,0,0,0,0,0
3854006,265,0,0,0,0,0,0,0,0,0,0
594621,181,0,0,0,0,0,0,0,0,0,0
47492,79,0,0,0,0,0,0,0,0,0,0
324120,364,0,0,0,0,0,0,0,0,0,0
302310,270,195,0,0,0,0,0,0,0,0,0
62705,265,0,0,0,0,0,0,0,0,0,0
252051,2233,975,471,138,0,0,0,0.06180026869682042,0.04970891177787729,0.030362740707568295,0.010300044782803403
279409,235,0,0,0,0,0,0,0,0,0,0
288158,221,593,5,0,0,0,0,0,0,0,0
78954,88,0,0,0,0,0,0,0,0,0,0
3852187,3095,0,0,0,0,0,0,0,0,0,0
324471,433,0,0,0,0,0,0,0,0,0,0
537323,333,0,0,0,0,0,0,0,0,0,0
372671,146,0,0,0,0,0,0,0,0,0,0
63991,178,0,0,0,0,0,0,0,0,0,0
54350,260,0,0,0,0,0,0,0,0,0,0
3604937,169,0,0,0,0,0,0,0,0,0,0
298569,100,0,0,0,0,0,0,0,0,0,0
343742,184,0,0,0,0,0,0,0,0,0,0
164863,271,0,0,0,0,0,0,0,0,0,0
49146,684,0,0,0,0,0,0,0,0,0,0
240048,334,0,0,0,0,0,0,0,0,0,0
321221,304,0,0,0,0,0,0,0,0,0,0
85431,109,0,0,0,0,0,0,0,0,0,0
320391,158,0,0,0,0,0,0,0,0,0,0
584464,403,0,0,0,0,0,0,0,0,0,0
261995,81,0,0,0,0,0,0,0,0,0,0
171353,417,0,0,0,0,0,0,0,0,0,0
91399,497,0,0,0,0,0,0,0,0,0,0
343858,235,0,0,0,0,0,0,0,0,0,0
22946,185,0,0,0,0,0,0,0,0,0,0
618089,169,0,0,0,0,0,0,0,0,0,0
573992,174,0,0,0,0,0,0,0,0,0,0
98014,619,0,0,0,0,0,0,0,0,0,0
163887,2155,0,0,0,0,0,0,0,0,0,0
343956,92,0,0,0,0,0,0,0,0,0,0
618831,161,0,0,0,0,0,0,0,0,0,0
251192,183,0,0,0,0,0,0,0,0,0,0
122930,214,0,0,0,0,0,0,0,0,0,0
518964,212,0,0,0,0,0,0,0,0,0,0
647238,662,0,0,0,0,0,0,0,0,0,0
559823,85,0,0,0,0,0,0,0,0,0,0
16359,180,0,0,0,0,0,0,0,0,0,0
63096,148,0,0,0,0,0,0,0,0,0,0
184453,290,0,0,0,0,0,0,0,0,0,0
49823,111,0,0,0,0,0,0,0,0,0,0
28665,44,0,0,0,0,0,0,0,0,0,0
521753,1174,0,0,0,0,0,0,0,0,0,0
70281,252,0,0,0,0,0,0,0,0,0,0
23589,266,0,0,0,0,0,0,0,0,0,0
77534,250,0,0,0,0,0,0,0,0,0,0
376596,185,0,0,0,0,0,0,0,0,0,0
130909,253,0,0,0,0,0,0,0,0,0,0
559299,557,0,0,0,0,0,0,0,0,0,0
388600,159,0,0,0,0,0,0,0,0,0,0
560594,177,0,0,0,0,0,0,0,0,0,0
618726,109,0,0,0,0,0,0,0,0,0,0
77647,44,0,0,0,0,0,0,0,0,0,0
261889,166,0,0,0,0,0,0,0,0,0,0
100123,285,0,0,0,0,0,0,0,0,0,0
568956,407,0,0,0,0,0,0,0,0,0,0
164255,579,0,0,0,0,0,0,0,0,0,0
106952,166,0,0,0,0,0,0,0,0,0,0
549070,211,0,0,0,0,0,0,0,0,0,0
170682,258,0,0,0,0,0,0,0,0,0,0
278347,521,0,0,0,0,0,0,0,0,0,0
31324,222,0,0,0,0,0,0,0,0,0,0
609551,211,0,0,0,0,0,0,0,0,0,0
537183,239,0,0,0,0,0,0,0,0,0,0
118107,60,0,0,0,0,0,0,0,0,0,0
106731,705,0,0,0,0,0,0,0,0,0,0
290367,386,0,0,0,0,0,0,0,0,0,0
263011,126,0,0,0,0,0,0,0,0,0,0
144513,104,0,0,0,0,0,0,0,0,0,0
366953,278,0,0,0,0,0,0,0,0,0,0
537033,292,0,0,0,0,0,0,0,0,0,0
511769,194,0,0,0,0,0,0,0,0,0,0
16362,107,0,0,0,0,0,0,0,0,0,0
265405,278,0,0,0,0,0,0,0,0,0,0
263201,308,0,0,0,0,0,0,0,0,0,0
144851,205,0,0,0,0,0,0,0,0,0,0
79086,169,0,0,0,0,0,0,0,0,0,0
228601,345,0,0,0,0,0,0,0,0,0,0
136613,160,0,0,0,0,0,0,0,0,0,0
69496,402,0,0,0,0,0,0,0,0,0,0
485474,110,0,0,0,0,0,0,0,0,0,0
342504,156,0,0,0,0,0,0,0,0,0,0
23760,340,0,0,0,0,0,0,0,0,0,0
560119,296,0,0,0,0,0,0,0,0,0,0
216087,136,0,0,0,0,0,0,0,0,0,0
177193,188,0,0,0,0,0,0,0,0,0,0
17314,1322,746,0,22,0,0,0,0,0,0,0
105423,68,0,0,0,0,0,0,0,0,0,0
512017,136,0,0,0,0,0,0,0,0,0,0
93259,3463,1901,954,18,5,10,0,0.0051978053710655505,0.05408192731322965,0.02933872365001444,0.0019892835370744696
266133,205,0,0,0,0,0,0,0,0,0,0
372012,533,0,0,0,0,0,0,0,0,0,0
619738,524,0,0,0,0,0,0,0,0,0,0
509378,185,0,0,0,0,0,0,0,0,0,0
363197,117,0,0,0,0,0,0,0,0,0,0
278387,215,0,0,0,0,0,0,0,0,0,0
486431,279,0,0,0,0,0,0,0,0,0,0
288679,823,0,0,0,0,0,0,0,0,0,0
62172,1053,0,0,0,0,0,0,0,0,0,0
54378,529,0,0,0,0,0,0,0,0,0,0
84240,140,0,0,0,0,0,0,0,0,0,0
23610,293,0,0,0,0,0,0,0,0,0,0
250171,180,0,0,0,0,0,0,0,0,0,0
98104,248,0,0,0,0,0,0,0,0,0,0
396582,146,0,0,0,0,0,0,0,0,0,0
508184,1550,0,0,0,0,0,0,0,0,0,0
220908,290,0,0,0,0,0,0,0,0,0,0
166228,181,0,0,0,0,0,0,0,0,0,0
418264,253,0,0,0,0,0,0,0,0,0,0
418491,128,0,0,0,0,0,0,0,0,0,0
599095,606,0,0,0,0,0,0,0,0,0,0
371140,121,0,0,0,0,0,0,0,0,0,0
271710,164,0,0,0,0,0,0,0,0,0,0
265805,144,0,0,0,0,0,0,0,0,0,0
32376,185,0,0,0,0,0,0,0,0,0,0
240210,169,0,0,0,0,0,0,0,0,0,0
381900,93,0,0,0,0,0,0,0,0,0,0
559566,177,0,0,0,0,0,0,0,0,0,0
485339,536,0,0,0,0,0,0,0,0,0,0
55105,361,0,0,0,0,0,0,0,0,0,0
3591049,711,0,0,0,0,0,0,0,0,0,0
262942,52,0,0,0,0,0,0,0,0,0,0
47691,491,0,0,0,0,0,0,0,0,0,0
179635,545,0,0,0,0,0,0,0,0,0,0
567976,316,0,0,0,0,0,0,0,0,0,0
518159,167,0,0,0,0,0,0,0,0,0,0
170851,182,0,0,0,0,0,0,0,0,0,0
237628,611,0,0,0,0,0,0,0,0,0,0
497068,247,0,0,0,0,0,0,0,0,0,0
220701,297,0,0,0,0,0,0,0,0,0,0
261091,86,0,0,0,0,0,0,0,0,0,0
486246,203,0,0,0,0,0,0,0,0,0,0
184016,192,0,0,0,0,0,0,0,0,0,0
601543,92,0,0,0,0,0,0,0,0,0,0
585425,240,0,0,0,0,0,0,0,0,0,0
386673,1488,0,0,0,0,0,0,0,0,0,0
105539,243,0,0,0,0,0,0,0,0,0,0
