,TN U-Net,FP U-Net,FN U-Net,TP U-Net,TN Sky,FP Sky,FN Sky,TP Sky
5765,15906.0,0.0,478.0,0.0,15906.0,0.0,478.0,0.0
5766,14868.0,168.0,390.0,958.0,15036.0,0.0,1348.0,0.0
5767,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5768,13881.0,19.0,2121.0,363.0,13900.0,0.0,2484.0,0.0
5769,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5770,16381.0,3.0,0.0,0.0,16384.0,0.0,0.0,0.0
5771,15700.0,0.0,678.0,6.0,15700.0,0.0,684.0,0.0
5772,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5773,15531.0,166.0,231.0,456.0,15697.0,0.0,687.0,0.0
5774,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5775,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5776,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5777,14762.0,9.0,1058.0,555.0,14771.0,0.0,1613.0,0.0
5778,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5779,15503.0,0.0,796.0,85.0,15503.0,0.0,881.0,0.0
5780,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5781,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5782,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5783,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5784,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5785,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5786,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5787,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5788,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5789,15694.0,690.0,0.0,0.0,16384.0,0.0,0.0,0.0
5790,15259.0,114.0,422.0,589.0,15373.0,0.0,1011.0,0.0
5791,15539.0,52.0,381.0,412.0,15591.0,0.0,793.0,0.0
5792,15372.0,85.0,202.0,725.0,15457.0,0.0,927.0,0.0
5793,12591.0,342.0,2663.0,788.0,12933.0,0.0,3451.0,0.0
5794,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5795,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5796,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5797,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5798,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5799,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5800,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5801,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5802,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5803,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5804,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5805,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5806,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5807,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5808,16171.0,0.0,213.0,0.0,16171.0,0.0,213.0,0.0
5809,14967.0,1.0,905.0,511.0,14968.0,0.0,1416.0,0.0
5810,15944.0,3.0,293.0,144.0,15947.0,0.0,437.0,0.0
5811,14611.0,1773.0,0.0,0.0,16384.0,0.0,0.0,0.0
5812,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5813,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5814,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5815,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5816,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5817,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5818,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5819,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5820,15108.0,141.0,296.0,839.0,15249.0,0.0,1135.0,0.0
5821,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5822,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5823,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5824,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5825,16075.0,0.0,309.0,0.0,16075.0,0.0,309.0,0.0
5826,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5827,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5828,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5829,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5830,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5831,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5832,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5833,15978.0,0.0,406.0,0.0,15978.0,0.0,406.0,0.0
5834,16381.0,3.0,0.0,0.0,16384.0,0.0,0.0,0.0
5835,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5836,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5837,14999.0,521.0,196.0,668.0,15520.0,0.0,864.0,0.0
5838,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5839,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5840,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5841,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5842,15953.0,39.0,332.0,60.0,15992.0,0.0,392.0,0.0
5843,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5844,14936.0,307.0,354.0,787.0,15243.0,0.0,1141.0,0.0
5845,15523.0,315.0,116.0,430.0,15838.0,0.0,546.0,0.0
5846,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5847,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5848,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5849,16375.0,9.0,0.0,0.0,16384.0,0.0,0.0,0.0
5850,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5851,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5852,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5853,15911.0,473.0,0.0,0.0,16384.0,0.0,0.0,0.0
5854,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5855,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5856,16260.0,124.0,0.0,0.0,16384.0,0.0,0.0,0.0
5857,15985.0,76.0,260.0,63.0,16061.0,0.0,323.0,0.0
5858,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5859,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5860,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5861,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5862,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5863,14379.0,495.0,98.0,1412.0,14874.0,0.0,1510.0,0.0
5864,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5865,12943.0,966.0,1157.0,1318.0,13909.0,0.0,2475.0,0.0
5866,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5867,15329.0,204.0,275.0,576.0,15533.0,0.0,851.0,0.0
5868,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5869,16311.0,73.0,0.0,0.0,16384.0,0.0,0.0,0.0
5870,14342.0,504.0,638.0,900.0,14846.0,0.0,1538.0,0.0
5871,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5872,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5873,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5874,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5875,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5876,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5877,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5878,14881.0,22.0,742.0,739.0,14903.0,0.0,1481.0,0.0
5879,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5880,15843.0,541.0,0.0,0.0,16384.0,0.0,0.0,0.0
5881,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5882,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5883,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5884,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5885,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5886,16335.0,0.0,49.0,0.0,16335.0,0.0,49.0,0.0
5887,15123.0,745.0,81.0,435.0,15868.0,0.0,516.0,0.0
5888,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5889,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5890,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5891,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5892,15804.0,78.0,460.0,42.0,15882.0,0.0,502.0,0.0
5893,15843.0,172.0,113.0,256.0,16015.0,0.0,369.0,0.0
5894,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5895,16089.0,0.0,295.0,0.0,16089.0,0.0,295.0,0.0
5896,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5897,16119.0,11.0,254.0,0.0,16130.0,0.0,254.0,0.0
5898,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5899,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5900,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5901,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5902,15515.0,98.0,623.0,148.0,15613.0,0.0,771.0,0.0
5903,13420.0,652.0,1253.0,1059.0,14072.0,0.0,2312.0,0.0
5904,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5905,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5906,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5907,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5908,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5909,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5910,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5911,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5912,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5913,16361.0,23.0,0.0,0.0,16384.0,0.0,0.0,0.0
5914,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5915,14065.0,266.0,1447.0,606.0,14331.0,0.0,2053.0,0.0
5916,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5917,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5918,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5919,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5920,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5921,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5922,13829.0,154.0,1445.0,956.0,13983.0,0.0,2401.0,0.0
5923,16018.0,228.0,111.0,27.0,16246.0,0.0,138.0,0.0
5924,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5925,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5926,14849.0,183.0,1345.0,7.0,15032.0,0.0,1352.0,0.0
5927,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5928,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5929,14833.0,150.0,694.0,707.0,14983.0,0.0,1401.0,0.0
5930,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5931,14814.0,306.0,612.0,652.0,15120.0,0.0,1264.0,0.0
5932,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5933,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5934,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5935,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5936,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5937,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5938,14855.0,0.0,1529.0,0.0,14855.0,0.0,1529.0,0.0
5939,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5940,15523.0,0.0,844.0,17.0,15523.0,0.0,861.0,0.0
5941,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5942,15134.0,99.0,641.0,510.0,15233.0,0.0,1151.0,0.0
5943,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5944,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5945,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5946,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5947,16232.0,152.0,0.0,0.0,16384.0,0.0,0.0,0.0
5948,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5949,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5950,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5951,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5952,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5953,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5954,13003.0,1433.0,261.0,1687.0,14436.0,0.0,1948.0,0.0
5955,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5956,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5957,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5958,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5959,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5960,16300.0,84.0,0.0,0.0,16384.0,0.0,0.0,0.0
5961,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5962,16017.0,324.0,30.0,13.0,16341.0,0.0,43.0,0.0
5963,15763.0,72.0,385.0,164.0,15835.0,0.0,549.0,0.0
5964,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5965,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5966,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5967,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5968,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5969,16194.0,190.0,0.0,0.0,16384.0,0.0,0.0,0.0
5970,15370.0,134.0,568.0,312.0,15504.0,0.0,880.0,0.0
5971,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5972,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5973,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5974,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5975,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5976,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5977,16284.0,0.0,100.0,0.0,16284.0,0.0,100.0,0.0
5978,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5979,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5980,15962.0,96.0,265.0,61.0,16058.0,0.0,326.0,0.0
5981,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5982,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5983,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5984,16228.0,156.0,0.0,0.0,16384.0,0.0,0.0,0.0
5985,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5986,15466.0,94.0,247.0,577.0,15560.0,0.0,824.0,0.0
5987,16244.0,0.0,140.0,0.0,16244.0,0.0,140.0,0.0
5988,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5989,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5990,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5991,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5992,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5993,16115.0,0.0,269.0,0.0,16115.0,0.0,269.0,0.0
5994,16245.0,0.0,139.0,0.0,16245.0,0.0,139.0,0.0
5995,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5996,15033.0,241.0,230.0,880.0,15274.0,0.0,1110.0,0.0
5997,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
5998,14983.0,164.0,506.0,731.0,15147.0,0.0,1237.0,0.0
5999,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6000,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6001,14342.0,431.0,484.0,1127.0,14773.0,0.0,1611.0,0.0
6002,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6003,14885.0,376.0,128.0,995.0,15261.0,0.0,1123.0,0.0
6004,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6005,16377.0,7.0,0.0,0.0,16384.0,0.0,0.0,0.0
6006,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6007,15858.0,0.0,526.0,0.0,15858.0,0.0,526.0,0.0
6008,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6009,13588.0,44.0,1300.0,1452.0,13632.0,0.0,2752.0,0.0
6010,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6011,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6012,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6013,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6014,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6015,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6016,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6017,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6018,14849.0,159.0,601.0,775.0,15008.0,0.0,1376.0,0.0
6019,16377.0,7.0,0.0,0.0,16384.0,0.0,0.0,0.0
6020,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6021,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6022,15424.0,5.0,654.0,301.0,15429.0,0.0,955.0,0.0
6023,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6024,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6025,15215.0,571.0,215.0,383.0,15786.0,0.0,598.0,0.0
6026,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6027,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6028,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6029,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6030,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6031,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6032,16268.0,116.0,0.0,0.0,16384.0,0.0,0.0,0.0
6033,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6034,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6035,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6036,15290.0,171.0,231.0,692.0,15461.0,0.0,923.0,0.0
6037,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6038,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6039,16379.0,5.0,0.0,0.0,16384.0,0.0,0.0,0.0
6040,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6041,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6042,14212.0,5.0,1696.0,471.0,14217.0,0.0,2167.0,0.0
6043,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6044,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6045,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6046,15709.0,154.0,384.0,137.0,15863.0,0.0,521.0,0.0
6047,15935.0,35.0,270.0,144.0,15970.0,0.0,414.0,0.0
6048,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6049,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6050,16090.0,0.0,291.0,3.0,16090.0,0.0,294.0,0.0
6051,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6052,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6053,15488.0,0.0,656.0,240.0,15488.0,0.0,896.0,0.0
6054,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6055,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6056,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6057,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6058,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6059,16263.0,1.0,120.0,0.0,16264.0,0.0,120.0,0.0
6060,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6061,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6062,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6063,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6064,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6065,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6066,15163.0,437.0,231.0,553.0,15600.0,0.0,784.0,0.0
6067,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6068,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6069,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6070,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6071,15608.0,64.0,712.0,0.0,15672.0,0.0,712.0,0.0
6072,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6073,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6074,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6075,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6076,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6077,16303.0,19.0,57.0,5.0,16322.0,0.0,62.0,0.0
6078,15343.0,240.0,134.0,667.0,15583.0,0.0,801.0,0.0
6079,16070.0,100.0,207.0,7.0,16170.0,0.0,214.0,0.0
6080,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6081,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6082,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6083,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6084,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6085,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6086,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6087,16023.0,361.0,0.0,0.0,16384.0,0.0,0.0,0.0
6088,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6089,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6090,16361.0,23.0,0.0,0.0,16384.0,0.0,0.0,0.0
6091,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6092,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6093,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6094,12041.0,34.0,3373.0,936.0,12075.0,0.0,4309.0,0.0
6095,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6096,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6097,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6098,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6099,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6100,16360.0,24.0,0.0,0.0,16384.0,0.0,0.0,0.0
6101,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6102,15460.0,580.0,47.0,297.0,16040.0,0.0,344.0,0.0
6103,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6104,15381.0,304.0,438.0,261.0,15685.0,0.0,699.0,0.0
6105,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6106,16249.0,135.0,0.0,0.0,16384.0,0.0,0.0,0.0
6107,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6108,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6109,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6110,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6111,14154.0,1249.0,100.0,881.0,15403.0,0.0,981.0,0.0
6112,16358.0,0.0,26.0,0.0,16358.0,0.0,26.0,0.0
6113,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6114,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6115,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6116,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6117,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6118,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6119,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6120,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6121,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6122,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6123,14408.0,64.0,890.0,1022.0,14472.0,0.0,1912.0,0.0
6124,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6125,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6126,15601.0,146.0,184.0,453.0,15747.0,0.0,637.0,0.0
6127,15711.0,399.0,80.0,194.0,16110.0,0.0,274.0,0.0
6128,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6129,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6130,13991.0,320.0,558.0,1515.0,14311.0,0.0,2073.0,0.0
6131,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6132,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6133,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6134,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6135,15158.0,21.0,1057.0,148.0,15179.0,0.0,1205.0,0.0
6136,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6137,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6138,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
6139,16384.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0
